id,first_name,last_name,state,birthday,age,gender,acct_created_date
3329,Ronald,Padilla,SD,1954-03-08,62,M,2008-07-20
3621,Pat,Evans,SD,2003-06-10,13,M,2014-02-01
3698,Leon,Mooney,SD,1989-12-17,27,M,2015-11-28
3837,Michael,Thompson,SD,1951-12-13,65,M,2008-11-27
3842,Ed,Nelson,SD,1964-08-01,52,M,2013-06-26
4132,Michael,Mosley,SD,1998-11-20,18,M,2014-08-04
4152,Bobby,Davis,SD,1961-02-10,56,M,2004-03-17
4176,Basil,Franklin,SD,1994-02-26,23,M,2013-03-02
4177,Antonio,Figueroa,SD,1968-06-17,48,M,2010-03-11
4227,Allan,Stewart,SD,1970-06-16,46,M,2008-01-02
4228,Gregg,Mooney,SD,1987-09-23,29,M,2001-11-06
4318,William,Ward,SD,1973-06-11,43,M,2002-11-06
4328,Leroy,Allen,SD,1997-09-11,19,M,2008-06-02
4581,Ronald,Paul,SD,1976-01-31,41,M,2003-06-10
4613,Edgar,Sanchez,SD,1998-12-10,18,M,2011-01-17
4638,Julius,Thompson,SD,1982-10-20,34,M,2015-12-11
4667,Brian,Griffin,SD,1997-08-21,19,M,2012-04-02
4838,Dennis,Griffin,SD,1953-11-09,63,M,2009-10-15
5375,Larry,Carter,SD,1980-09-29,36,M,2000-01-12
5689,Christopher,Miller,SD,2003-07-08,13,M,2015-08-18
5702,Joseph,Mercado,SD,1977-04-26,39,M,2000-04-18
5771,Bruce,Wood,SD,2002-05-14,14,M,2015-05-16
5877,Frederick,Hall,SD,1973-05-27,43,M,2010-07-08
5918,Jesse,Brown,SD,1957-05-22,59,M,2011-03-15
6006,Juan,Harrison,SD,1972-03-17,44,M,2003-01-10
6074,Robert,Jones,SD,2003-08-29,13,M,2014-11-20
6246,Marquis,Sloan,SD,1988-06-08,28,M,2011-10-05
6292,Douglas,Riddle,SD,1969-04-29,47,M,2001-11-13
6336,James,Carver,SD,1983-12-26,33,M,2014-11-11
6471,William,Holcomb,SD,1989-05-29,27,M,2008-10-07
6686,Karl,Farrell,SD,1996-02-29,21,M,2007-11-02
6789,Rocco,Wallace,SD,1971-08-31,45,M,2005-12-13
6798,Gregory,Hendricks,SD,1959-06-25,57,M,2010-04-21
6880,Todd,Gould,SD,1957-01-31,60,M,2011-07-28
6973,David,Cox,SD,1969-08-13,47,M,2004-05-23
7171,Christopher,Acosta,SD,1961-09-26,55,M,2011-08-05
7266,William,Soto,SD,2001-07-15,15,M,2011-10-19
7409,Jonathan,Myers,SD,1999-12-10,17,M,2012-11-12
7471,Jonathan,Mckay,SD,1969-04-02,47,M,2007-12-10
7665,Andrew,Hughes,SD,1950-06-06,66,M,2003-10-26
7695,Steve,Ellis,SD,1992-01-01,25,M,2009-07-31
7721,James,Robles,SD,1951-08-14,65,M,2013-08-18
7861,Richard,Moran,SD,1997-11-20,19,M,2010-10-06
7879,George,Smith,SD,1999-11-12,17,M,2012-09-18
8039,Adam,Haley,SD,1983-05-27,33,M,2014-01-07
8170,Paul,Young,SD,1979-02-26,38,M,2013-06-13
8214,George,Austin,SD,1968-12-19,48,M,2013-09-19
8283,Robert,Hernandez,SD,1983-01-16,34,M,2004-07-06
8377,Marty,Mosley,SD,1981-09-16,35,M,2011-03-26
8436,Billy,Price,SD,1998-02-08,19,M,2012-12-29
8479,Paul,Bartlett,SD,1973-11-24,43,M,2005-01-12
8502,Irving,Young,SD,1970-07-10,46,M,2014-03-17
8527,Kenneth,Coleman,SD,1974-10-01,42,M,2008-03-16
8571,Phillip,Perez,SD,1991-11-20,25,M,2013-02-04
8692,Jeremy,Sullivan,SD,2004-06-29,12,M,2015-07-11
8945,Charles,Adkins,SD,1965-01-10,52,M,2008-02-01
9041,Herbert,Campbell,SD,2002-06-29,14,M,2015-07-18
16,Susan,Nelson,AL,1990-01-15,27,F,2004-09-22
100,Emily,Curtis,AL,1983-07-31,33,F,2002-10-25
143,Janette,Martinez,AL,1964-09-22,52,F,2001-03-25
151,Sandra,Knapp,AL,1969-07-27,47,F,2009-03-14
184,Georgette,Duncan,AL,1985-12-27,31,F,2008-11-10
364,Mindy,Butler,AL,1975-09-05,41,F,2010-04-02
394,Shawn,White,AL,2002-12-19,14,F,2012-08-08
402,Wilma,Terry,AL,1985-12-08,31,F,2008-10-01
545,Doris,Carlson,AL,1973-11-24,43,F,2003-11-14
645,Linda,Miller,AL,1977-06-25,39,F,2002-02-23
687,Bernadine,Olson,AL,1981-01-13,36,F,2009-10-28
768,Gloria,Wagner,AL,1954-11-22,62,F,2003-04-19
881,Andrea,Kelly,AL,1953-04-10,63,F,2012-04-29
1223,Sandra,Cochran,AL,1972-05-04,44,F,2004-05-27
1463,Lynn,Johnson,AL,1999-11-10,17,F,2010-02-17
1497,Anita,Harris,AL,1972-05-04,44,F,2000-05-09
1539,Helen,Stafford,AL,1990-02-08,27,F,2005-06-29
1547,Heather,Campbell,AL,1980-01-26,37,F,2011-02-14
1657,Ruth,Bell,AL,2001-01-05,16,F,2014-02-03
1695,Barbara,Rivera,AL,1988-08-18,28,F,2011-09-05
1761,Annie,Sutton,AL,1954-08-28,62,F,2005-05-30
1930,Martha,Sanchez,AL,1977-05-14,39,F,2002-01-18
1950,Lynn,Marsh,AL,1979-01-20,38,F,2012-09-03
2113,Tommie,Harvey,AL,1960-07-01,56,F,2014-04-09
2227,Elizabeth,Peck,AL,1982-11-19,34,F,2013-02-12
2392,Dorothy,Perez,AL,2002-04-29,14,F,2014-05-09
2466,Pat,Bradshaw,AL,1979-08-04,37,F,2003-09-28
2508,Bethany,Burton,AL,1984-07-26,32,F,2006-03-21
2677,Jennifer,Brown,AL,1952-04-27,64,F,2010-05-20
2711,Tanya,Cobb,AL,1980-04-03,36,F,2009-03-29
2791,Dolores,Roberts,AL,1986-12-10,30,F,2003-02-04
2803,Patricia,Lucas,AL,1950-06-13,66,F,2014-06-04
2873,Deborah,Johnson,AL,2002-03-22,14,F,2014-04-09
2895,Darlene,Chang,AL,1980-02-04,37,F,2006-09-24
2941,Sylvia,Riggs,AL,1977-06-15,39,F,2000-01-19
2993,Jeanne,Warner,AL,1982-10-07,34,F,2004-09-02
3060,Natasha,Johnson,AL,1998-11-15,18,F,2013-03-26
3294,Julia,Lopez,AL,1984-10-08,32,F,2001-05-14
3321,Amber,White,AL,1990-09-19,26,F,2002-10-21
3338,Joan,Hines,AL,1996-03-12,20,F,2011-07-22
3364,Marilyn,Reilly,AL,1984-04-10,32,F,2003-11-27
3365,Bernice,Chavez,AL,1967-04-20,49,F,2009-12-23
3420,Kimberley,Garza,AL,1984-01-16,33,F,2013-06-03
3452,Jeannette,Alexander,AL,1983-08-20,33,F,2002-04-13
3520,Robbie,Roman,AL,1996-02-18,21,F,2012-04-23
3581,Maggie,Nguyen,AL,1997-05-28,19,F,2013-08-16
3776,Lora,Lopez,AL,1973-10-15,43,F,2006-03-26
3889,Maria,Barrett,AL,1985-06-02,31,F,2000-10-30
4130,Kristin,Barnett,AL,1993-07-12,23,F,2015-08-13
4273,Marie,Roy,AL,1982-03-28,34,F,2015-05-09
4280,Melanie,Nelson,AL,1954-04-15,62,F,2002-08-21
4283,Viola,Carter,AL,1986-02-10,31,F,2000-01-18
4296,Sandra,Mclaughlin,AL,1987-02-19,30,F,2002-08-03
4382,Gail,Miller,AL,1970-12-28,46,F,2009-06-03
4694,Marilyn,Hughes,AL,1964-04-09,52,F,2003-07-18
4698,Samantha,Clayton,AL,1957-07-08,59,F,2004-06-07
4907,Maria,Evans,AL,1998-04-17,18,F,2010-12-16
4984,Cindy,Thomas,AL,1967-05-26,49,F,2004-10-10
5234,Gail,Dotson,AL,1984-06-30,32,F,2008-08-29
5338,Sonia,Hill,AL,1975-10-07,41,F,2008-01-19
5339,Leah,Jackson,AL,1988-09-24,28,F,2005-11-21
5471,Frances,Fowler,AL,1992-07-13,24,F,2005-08-11
5473,Lula,Boone,AL,2000-07-23,16,F,2012-04-08
5736,Nancy,Arnold,AL,1958-06-22,58,F,2001-07-20
5851,Alice,King,AL,2002-08-02,14,F,2015-11-19
5867,Teresa,Oliver,AL,1974-11-12,42,F,2004-01-02
5870,Maria,Johnson,AL,1961-08-29,55,F,2005-11-16
6034,Sharon,Smith,AL,1959-10-01,57,F,2013-09-02
6162,Rose,Porter,AL,1974-10-24,42,F,2003-12-24
6353,Jessica,Vazquez,AL,1975-06-04,41,F,2003-05-25
6552,Linda,Martinez,AL,1998-09-06,18,F,2008-04-18
6595,Dina,Baker,AL,1959-11-05,57,F,2003-04-21
6928,Elizabeth,Clark,AL,1951-06-16,65,F,2014-10-25
6991,Debra,Wall,AL,1974-05-03,42,F,2007-04-03
7013,Rita,Carson,AL,1969-05-07,47,F,2009-10-12
7108,Laurie,Garrison,AL,1990-12-16,26,F,2001-12-31
7302,Gail,Deleon,AL,1982-07-20,34,F,2010-01-11
7435,Karen,Swanson,AL,1964-10-09,52,F,2000-10-24
7571,Debbie,Herrera,AL,1973-04-02,43,F,2013-07-22
7589,Cassandra,Young,AL,1978-09-26,38,F,2000-03-05
7648,Luz,Carroll,AL,1987-09-09,29,F,2013-07-05
7727,Jessica,Oliver,AL,1950-02-10,67,F,2009-04-19
7853,Linda,Howard,AL,1983-05-01,33,F,2001-12-22
7921,Alfreda,Edwards,AL,1973-09-15,43,F,2007-06-10
8072,Kathy,Miller,AL,1966-06-14,50,F,2012-02-21
8096,Maggie,Martin,AL,1986-07-28,30,F,2015-08-03
8118,Shelly,Anderson,AL,1986-05-30,30,F,2001-03-26
8188,Robin,Burton,AL,1972-08-13,44,F,2013-02-15
8267,Hillary,Medina,AL,1968-10-02,48,F,2007-08-26
8373,Miriam,Adams,AL,1976-07-05,40,F,2001-06-21
8411,Loretta,Collins,AL,1954-01-07,63,F,2013-11-07
8553,Fern,Garcia,AL,1970-09-05,46,F,2009-06-03
8595,Doris,Olsen,AL,1991-02-07,26,F,2009-07-10
8678,Linda,Campbell,AL,1967-04-13,49,F,2014-07-27
8770,Dorothy,Brown,AL,1978-06-30,38,F,2010-07-27
8862,Connie,Ward,AL,1978-05-16,38,F,2015-02-26
8889,Diane,Turner,AL,1953-07-08,63,F,2010-12-24
8911,Laurie,Perkins,AL,1962-04-11,54,F,2014-07-05
8968,Terri,Mckinney,AL,1973-02-17,44,F,2004-01-26
8989,Bernice,Payne,AL,1975-08-04,41,F,2005-05-09
9095,Harriet,Tanner,AL,1955-02-07,62,F,2015-03-03
9455,Julia,Washington,AL,1990-12-04,26,F,2004-09-21
9490,Pamela,Hall,AL,1991-09-23,25,F,2013-06-24
9632,Jessica,Kennedy,AL,1992-03-01,25,F,2011-12-17
9720,Lesa,Harris,AL,1993-07-10,23,F,2008-06-14
9850,Brenda,Salinas,AL,1997-09-10,19,F,2012-08-14
6,Alberta,Carroll,AK,1985-08-25,31,F,2010-09-19
68,Brittany,Lynch,AK,1967-02-19,50,F,2002-08-11
163,Cynthia,Cameron,AK,1958-01-02,59,F,2011-03-11
436,Colleen,Jackson,AK,1999-06-04,17,F,2011-07-21
500,Deanne,Moses,AK,1984-07-31,32,F,2008-09-29
537,Janie,Barrett,AK,1967-08-19,49,F,2011-11-02
573,Darlene,Chambers,AK,1988-12-24,28,F,2015-02-25
583,Katie,Wright,AK,1964-01-22,53,F,2010-12-13
851,Esther,Reed,AK,1960-08-14,56,F,2000-08-27
879,Sarah,Thomas,AK,1989-09-09,27,F,2014-07-02
980,Elizabeth,Freeman,AK,1981-05-26,35,F,2005-12-31
1141,Margaret,Carlson,AK,1970-03-11,46,F,2003-12-28
1251,Kathy,Miller,AK,2001-12-10,15,F,2011-11-24
1367,Willie,Jackson,AK,1976-12-14,40,F,2002-09-04
1511,Anna,Morgan,AK,1964-02-15,53,F,2004-01-27
1564,Casey,Allen,AK,1964-08-18,52,F,2001-07-01
1967,Jean,Vega,AK,1972-08-15,44,F,2005-07-08
2285,Shirley,O'neill,AK,1996-05-31,20,F,2015-03-22
2542,Trina,King,AK,1952-05-11,64,F,2002-11-18
2562,Diana,Smith,AK,1974-04-03,42,F,2011-06-18
2645,Bonnie,Rice,AK,1996-02-13,21,F,2006-10-13
2663,Raquel,Black,AK,1959-11-29,57,F,2015-06-27
2699,Gena,Lopez,AK,1968-02-11,49,F,2015-03-14
2776,Alisha,Jensen,AK,1958-10-31,58,F,2005-05-03
2887,Rosa,Kelley,AK,1950-11-19,66,F,2008-09-11
2920,Alice,Shaw,AK,1977-09-06,39,F,2011-02-10
2959,Edna,Cain,AK,1975-05-02,41,F,2013-07-30
2963,Diana,Steele,AK,1970-08-30,46,F,2008-05-28
3352,Maureen,Rodriguez,AK,2003-05-19,13,F,2015-09-05
3393,Sheri,Edwards,AK,1995-07-11,21,F,2005-09-23
3413,Cora,Bond,AK,1987-04-04,29,F,2000-12-26
3515,Brandy,Rodriguez,AK,1993-12-19,23,F,2005-12-14
3618,Michelle,Mcintyre,AK,1952-10-26,64,F,2012-02-19
3736,Natalie,Mccarthy,AK,1957-09-14,59,F,2006-10-26
3741,Clara,Reed,AK,1956-02-23,61,F,2000-05-08
3859,Mary,Lewis,AK,1965-05-17,51,F,2010-04-27
3911,Karen,Bates,AK,1968-05-03,48,F,2007-12-22
3920,Vicki,Martinez,AK,1995-04-03,21,F,2005-12-04
3972,Marjorie,Welch,AK,1986-01-03,31,F,2009-05-21
4107,Julie,Monroe,AK,1998-06-16,18,F,2012-08-07
4257,Sally,Thompson,AK,1959-02-12,58,F,2001-04-20
4319,Nancy,Jones,AK,1967-07-12,49,F,2015-12-28
4635,Michelle,Roberts,AK,1964-06-02,52,F,2009-05-10
4704,Ann,Walker,AK,1989-04-15,27,F,2000-11-15
4729,Angel,Key,AK,1988-04-29,28,F,2007-01-19
4878,Wanda,Roberson,AK,1984-10-29,32,F,2003-01-04
5329,Catherine,Schmidt,AK,1953-01-31,64,F,2002-03-18
5362,Denise,Olson,AK,1983-04-13,33,F,2008-11-25
5710,Mary,Blair,AK,2002-01-21,15,F,2012-05-16
5944,Jessica,Lynch,AK,1980-06-11,36,F,2006-04-06
6090,Yvonne,Brown,AK,1972-02-02,45,F,2010-08-07
6349,Josephine,Fernandez,AK,1966-10-09,50,F,2010-11-07
6455,Renee,Mcconnell,AK,1961-10-22,55,F,2009-11-10
6464,Sarah,Haynes,AK,1964-12-27,52,F,2000-11-14
6616,Lupe,King,AK,2003-09-11,13,F,2014-04-28
6677,Kimberly,Rosales,AK,1951-10-02,65,F,2001-05-05
6710,Stephanie,Holland,AK,1952-01-04,65,F,2007-09-22
6724,Lynda,Rollins,AK,1972-06-09,44,F,2005-08-05
6741,Patricia,Monroe,AK,1990-03-19,26,F,2004-10-14
6818,Jessica,Sheppard,AK,1988-01-09,29,F,2001-02-03
6888,Ashley,O'neil,AK,1971-05-26,45,F,2006-08-15
6931,Erin,Maldonado,AK,1986-09-11,30,F,2001-12-13
6934,Cassandra,Schultz,AK,1962-06-11,54,F,2008-05-17
6953,Brenda,Miller,AK,1980-09-22,36,F,2014-06-01
7059,Bonnie,Cummings,AK,1950-04-27,66,F,2011-05-15
7095,Caroline,Vang,AK,2003-02-18,14,F,2015-04-09
7210,Kristen,Smith,AK,1962-10-21,54,F,2013-12-02
7259,Martha,Willis,AK,2003-11-17,13,F,2015-09-28
7313,Angela,Cunningham,AK,1987-02-06,30,F,2006-05-08
7494,Mary,Simpson,AK,2002-10-13,14,F,2012-10-15
7495,Sandra,Morgan,AK,1970-10-28,46,F,2003-05-28
7555,Penny,Villarreal,AK,1978-06-21,38,F,2009-12-18
7565,Margaret,Green,AK,1972-05-21,44,F,2005-07-30
7652,Geneva,Castillo,AK,1961-01-27,56,F,2009-01-24
7678,Tammy,Lopez,AK,2001-11-22,15,F,2011-02-19
7764,Rebecca,Brown,AK,1999-06-04,17,F,2014-11-02
7804,Samantha,White,AK,1989-08-13,27,F,2008-08-17
7903,Vicki,Riley,AK,1973-06-28,43,F,2001-07-05
7916,Mary,Boyd,AK,1988-09-21,28,F,2000-09-27
8044,Sarah,Walters,AK,1954-03-17,62,F,2008-04-17
8162,Crystal,Jones,AK,1971-12-04,45,F,2010-02-08
8261,Barbara,Wilson,AK,1950-03-05,67,F,2002-04-23
8456,Mollie,Cox,AK,1982-02-24,35,F,2009-12-31
8486,Mary,Ratliff,AK,1979-07-03,37,F,2001-01-06
8537,Rita,Barnes,AK,1996-10-14,20,F,2011-02-06
8777,Elizabeth,Rivera,AK,1960-04-26,56,F,2015-04-14
8818,Carolyn,Olson,AK,1977-10-13,39,F,2010-03-21
8860,Jean,Foreman,AK,1956-01-17,61,F,2005-12-05
9152,Cynthia,Baker,AK,1998-12-14,18,F,2012-02-16
9260,Andrea,Boyd,AK,1983-08-18,33,F,2000-01-29
9317,Elizabeth,Baker,AK,1962-10-02,54,F,2008-09-04
9465,Kathryn,Crawford,AK,1988-01-18,29,F,2000-05-12
9689,Geneva,Carr,AK,1964-05-05,52,F,2004-10-05
9755,Rachel,Brennan,AK,1952-11-29,64,F,2011-12-28
9984,Wanda,Griffith,AK,1990-04-30,26,F,2010-08-28
13,Patricia,Evans,AZ,1985-12-14,31,F,2001-11-01
171,Linda,Fernandez,AZ,1958-08-25,58,F,2007-09-30
175,Mary,Harris,AZ,1969-05-23,47,F,2005-08-29
181,Kimberley,Sparks,AZ,1992-12-25,24,F,2011-10-15
257,Maggie,Owen,AZ,1960-06-08,56,F,2008-04-04
286,Barbara,Acevedo,AZ,1970-04-22,46,F,2004-07-04
298,Mary,Wright,AZ,2004-05-17,12,F,2015-10-21
359,Joyce,Wallace,AZ,1956-09-27,60,F,2008-01-14
424,Cindy,Miller,AZ,1980-05-17,36,F,2008-11-20
544,Anna,White,AZ,1995-11-17,21,F,2013-08-11
714,Jacqueline,Thomas,AZ,1985-01-01,32,F,2006-12-17
744,Crystal,Adams,AZ,1953-06-24,63,F,2002-05-28
829,Laura,Smith,AZ,1962-02-24,55,F,2004-10-27
839,Susan,Wolfe,AZ,2002-07-21,14,F,2013-06-26
857,Julia,Brown,AZ,1980-06-20,36,F,2014-02-11
869,Cathy,Love,AZ,1952-08-17,64,F,2008-04-21
994,Thelma,Shaffer,AZ,1976-04-26,40,F,2003-04-06
1012,Michelle,Stevenson,AZ,1964-08-19,52,F,2008-07-20
1380,Marlene,Ware,AZ,1951-03-12,65,F,2003-08-24
1432,Claire,Robinson,AZ,1956-04-16,60,F,2010-05-23
1542,Ana,Harris,AZ,1965-04-27,51,F,2000-11-26
1668,Dorothy,Dean,AZ,1962-09-06,54,F,2010-06-06
1778,Lori,Delacruz,AZ,2002-06-26,14,F,2013-08-21
2040,Janet,Griffin,AZ,1960-03-29,56,F,2007-08-30
2222,Michelle,Hubbard,AZ,1995-12-29,21,F,2015-03-24
2412,Brenda,Pena,AZ,1991-09-30,25,F,2003-05-17
2644,Jamie,Parker,AZ,1999-01-31,18,F,2015-12-13
2741,Minnie,Santos,AZ,1957-09-16,59,F,2011-02-17
2763,Araceli,Brown,AZ,1986-12-21,30,F,2013-05-23
2829,Diana,Adams,AZ,1962-07-22,54,F,2007-02-22
2867,Florence,Brown,AZ,1955-07-14,61,F,2013-07-05
3012,Carol,Aguilar,AZ,1969-07-04,47,F,2002-04-26
3169,Tamara,Taylor,AZ,1981-05-21,35,F,2014-11-26
3218,Traci,Snyder,AZ,1974-10-01,42,F,2008-12-02
3262,Miriam,Reed,AZ,1991-05-05,25,F,2002-01-11
3272,Kimberly,Rogers,AZ,1986-11-17,30,F,2000-09-09
3396,Agnes,O'neill,AZ,1998-05-04,18,F,2009-12-06
3438,Marie,Jackson,AZ,1998-03-16,18,F,2008-05-07
3558,Melanie,Butler,AZ,1985-10-07,31,F,2001-08-30
3587,Nicole,Bowen,AZ,1972-08-21,44,F,2009-01-24
3591,Gladys,Hendricks,AZ,1969-01-26,48,F,2013-08-17
3620,Ethel,Davis,AZ,1972-02-16,45,F,2011-09-30
3684,Felecia,Weber,AZ,1964-04-23,52,F,2002-02-21
3738,Marianne,Duncan,AZ,1978-03-21,38,F,2007-05-02
3921,Mary,Martinez,AZ,1998-09-18,18,F,2012-01-22
4129,Chelsea,Johnson,AZ,1976-05-19,40,F,2007-08-18
4151,Candace,Berry,AZ,1980-04-02,36,F,2003-02-01
4226,Charlotte,Jones,AZ,1993-07-05,23,F,2014-01-08
4234,Annie,Villarreal,AZ,1953-03-05,64,F,2000-05-25
4590,Janell,Allen,AZ,1998-11-07,18,F,2013-01-01
4598,June,Carter,AZ,1970-06-22,46,F,2000-01-12
4670,Tamara,Quinn,AZ,1968-09-05,48,F,2004-02-08
4858,Elsa,Wells,AZ,2003-04-22,13,F,2013-10-18
5020,Holly,Hayes,AZ,2000-01-29,17,F,2012-09-21
5058,Nellie,Smith,AZ,1963-09-17,53,F,2000-10-21
5137,Tammy,Christensen,AZ,1992-06-29,24,F,2009-01-13
5177,Nancy,Cooper,AZ,1963-08-30,53,F,2010-10-04
5260,Josephine,Taylor,AZ,1960-08-14,56,F,2012-06-01
5291,Ida,Sampson,AZ,1979-01-30,38,F,2002-09-10
5318,Lisa,Weaver,AZ,1950-07-01,66,F,2007-08-02
5365,Frances,Talley,AZ,1981-06-07,35,F,2005-09-19
5543,Jacqueline,Mitchell,AZ,1985-08-24,31,F,2015-03-06
5584,Katherine,Stewart,AZ,1997-12-18,19,F,2008-08-12
5614,Karina,Mack,AZ,1982-03-25,34,F,2010-01-12
5619,Judith,White,AZ,1951-11-03,65,F,2003-05-13
5688,Irma,Larson,AZ,1967-05-12,49,F,2012-03-19
5734,Tammy,Brown,AZ,1986-06-23,30,F,2001-10-29
5885,Elaine,Lane,AZ,1988-02-10,29,F,2001-08-17
6267,Latasha,Reyes,AZ,1970-09-25,46,F,2011-05-14
6287,Eva,Preston,AZ,1987-10-22,29,F,2010-03-19
6382,Frieda,Baker,AZ,1957-04-03,59,F,2000-10-30
6426,Mary,Jensen,AZ,1956-06-23,60,F,2014-09-21
6456,Susan,Owen,AZ,1964-01-07,53,F,2005-10-07
6549,Linda,Ball,AZ,1954-07-12,62,F,2011-02-20
6588,Ruby,Garcia,AZ,1985-03-02,32,F,2013-06-18
6615,Lillie,Castillo,AZ,1971-11-01,45,F,2004-06-12
6632,Dorothy,Cook,AZ,1985-09-27,31,F,2006-10-09
6667,Diane,Robbins,AZ,1979-09-16,37,F,2000-07-29
6722,Roberta,Workman,AZ,2001-12-14,15,F,2015-07-25
6771,Lorraine,Wilson,AZ,1975-02-13,42,F,2010-10-26
6777,Velma,Fisher,AZ,1961-02-25,56,F,2008-07-05
7063,Beulah,Rivera,AZ,1986-06-30,30,F,2008-04-23
7138,Michelle,Williams,AZ,1994-06-14,22,F,2004-04-23
7193,Lorraine,Lewis,AZ,1986-05-11,30,F,2013-12-11
7288,Kelly,Smith,AZ,1988-02-24,29,F,2005-08-28
7341,Vivian,Schneider,AZ,2001-09-22,15,F,2014-03-06
7570,Maria,Walker,AZ,1961-05-21,55,F,2000-06-02
7698,Carol,Romero,AZ,1952-06-16,64,F,2011-06-15
7733,Jane,Logan,AZ,1970-04-20,46,F,2003-02-08
7981,Patricia,Morales,AZ,1982-06-30,34,F,2013-04-24
7984,Patricia,Jackson,AZ,1980-02-01,37,F,2009-06-18
8054,Doris,Vega,AZ,1993-09-17,23,F,2007-04-26
8084,Gladys,Perez,AZ,1992-09-07,24,F,2014-06-11
8115,Billie,Marshall,AZ,1979-02-10,38,F,2011-01-11
8520,Darlene,O'neal,AZ,1981-08-19,35,F,2012-04-26
8585,Christine,Scott,AZ,1996-01-28,21,F,2013-05-06
8643,Mary,Gonzalez,AZ,1978-06-04,38,F,2012-02-28
8712,Margaret,Castro,AZ,1991-10-31,25,F,2008-02-08
8767,Eva,Skinner,AZ,2002-05-19,14,F,2013-07-22
8836,Rebecca,Cooley,AZ,1999-07-24,17,F,2015-02-02
8859,Mary,Hogan,AZ,1976-08-31,40,F,2004-07-09
9175,Lydia,Palmer,AZ,1987-08-30,29,F,2003-01-16
9185,Melanie,Phelps,AZ,1987-01-12,30,F,2001-10-03
9279,Nona,Allen,AZ,1960-09-07,56,F,2014-09-27
9285,Gladys,Thompson,AZ,1971-05-14,45,F,2012-02-29
9429,Katherine,Sullivan,AZ,1971-01-08,46,F,2014-05-01
9612,Theresa,Frederick,AZ,1962-02-11,55,F,2009-09-22
9764,Danielle,Phillips,AZ,2003-09-01,13,F,2013-07-18
9799,Elizabeth,Sharp,AZ,1990-04-23,26,F,2006-10-26
9866,Lily,Bishop,AZ,2004-03-18,12,F,2014-12-06
9879,Irma,Hale,AZ,1972-01-21,45,F,2007-08-31
9950,Veronica,Owens,AZ,1972-12-25,44,F,2014-02-09
9985,Alyssa,Rogers,AZ,1960-09-29,56,F,2009-08-28
155,Ashley,Thomas,AR,1984-10-26,32,F,2009-03-21
279,Pamela,Heath,AR,2001-05-11,15,F,2013-09-19
527,Mary,Carpenter,AR,2002-07-28,14,F,2013-04-15
634,Connie,Cohen,AR,1978-02-16,39,F,2007-05-05
690,Jennifer,Holland,AR,1994-04-05,22,F,2007-11-18
900,Blanca,Walker,AR,1953-01-22,64,F,2012-09-07
1038,Angela,Jackson,AR,1970-05-12,46,F,2005-02-20
1079,Lori,Boyle,AR,1964-04-11,52,F,2012-05-03
1162,Carla,Fowler,AR,1996-03-19,20,F,2011-10-19
1252,Margaret,Rogers,AR,1980-05-05,36,F,2003-06-18
1293,Joni,Lee,AR,1989-07-29,27,F,2001-03-08
1517,Dana,Harris,AR,2002-09-03,14,F,2012-01-10
1629,Amy,Hamilton,AR,1983-02-02,34,F,2009-03-16
1651,Mary,Mccall,AR,1997-06-24,19,F,2013-11-21
1669,Latonya,Bell,AR,1989-05-02,27,F,2010-06-02
1807,Helen,Scott,AR,1964-06-28,52,F,2005-04-28
1843,Kathryn,Beard,AR,1993-09-17,23,F,2009-09-08
1874,Elsie,Wilson,AR,1988-01-21,29,F,2006-12-18
1970,Angela,Sweeney,AR,1958-03-13,58,F,2007-04-12
2034,Shirley,Weiss,AR,1961-05-04,55,F,2015-03-10
2271,Virginia,Peterson,AR,1976-08-25,40,F,2015-05-27
2530,Barbara,Smith,AR,1997-01-21,20,F,2015-08-13
2628,Andrea,Merrill,AR,1960-05-21,56,F,2009-09-25
2751,Kelly,Wallace,AR,1997-12-10,19,F,2009-04-04
2792,Paula,Coleman,AR,1994-08-19,22,F,2011-09-02
3007,Lisa,Mitchell,AR,1962-02-09,55,F,2000-08-20
3128,Edna,Wilson,AR,1950-01-30,67,F,2014-01-31
3211,Veronica,Miller,AR,1950-11-25,66,F,2010-09-20
3228,Lillian,Clayton,AR,1995-05-09,21,F,2007-12-15
3245,Yolanda,Schroeder,AR,1965-09-17,51,F,2010-09-05
3252,Heather,Bennett,AR,1995-03-29,21,F,2013-05-13
3481,Jenny,Smith,AR,1998-06-14,18,F,2008-10-25
3486,Stephanie,Cook,AR,1970-10-05,46,F,2000-04-09
3497,Gloria,Clark,AR,1965-06-19,51,F,2012-04-08
3503,Rosa,Wiley,AR,2002-09-22,14,F,2014-08-03
3519,Margret,Rodgers,AR,1976-09-23,40,F,2014-12-28
3545,Catherine,White,AR,1996-03-05,21,F,2013-04-13
3567,Susan,Palmer,AR,1986-04-01,30,F,2013-02-20
3719,Christine,Johnson,AR,1984-11-26,32,F,2012-04-05
3743,Mary,Parker,AR,1998-01-13,19,F,2009-06-21
4083,Annie,Snyder,AR,1950-09-29,66,F,2012-10-08
4215,Danielle,Austin,AR,1977-06-12,39,F,2015-07-10
4224,Norma,Gallegos,AR,1993-09-28,23,F,2007-04-14
4249,Grace,Martin,AR,2003-03-18,13,F,2015-07-16
4323,Lora,Taylor,AR,1962-12-11,54,F,2009-02-18
4449,Katherine,Weaver,AR,1984-06-11,32,F,2014-03-17
