id,first_name,last_name,state_id,birthday,age,gender_id,acct_created_date
5951,Jeffery,Vasquez,11,1979-05-08,37,1,2005-07-03
5952,James,Taylor,19,1978-06-20,38,1,2009-06-25
5953,Richard,May,21,1958-12-29,58,1,2011-09-10
5954,Delores,Knox,40,1980-12-03,36,2,2002-02-16
5955,Nichole,Graves,40,1996-06-14,20,2,2014-07-06
5956,Sylvia,Perez,33,1969-01-27,48,2,2005-11-30
5957,Archie,Miller,42,1979-02-03,38,1,2003-02-16
5958,Arturo,Shelton,19,1984-11-10,32,1,2015-07-02
5959,Michael,Long,21,1998-10-12,18,1,2013-02-26
5960,Douglas,Roberts,27,1972-09-26,44,1,2013-09-13
5961,Ila,Gould,39,1986-05-08,30,2,2000-09-02
5962,John,Davenport,27,1967-01-06,50,1,2013-01-19
5963,Jennifer,Evans,23,1961-12-09,55,2,2004-05-02
5964,Wayne,Grant,17,1982-02-25,35,1,2013-09-26
5965,Lawrence,Richards,24,1963-11-24,53,1,2002-11-11
5966,Matthew,Lopez,19,1955-09-06,61,1,2003-07-02
5967,Ann,Mccall,45,2000-05-06,16,2,2010-12-26
5968,William,Matthews,1,1986-11-10,30,1,2001-09-14
5969,Leroy,Lewis,2,1964-01-25,53,1,2006-11-22
5970,Rae,Hill,35,1951-07-29,65,2,2015-10-28
5971,Bonnie,Moore,27,1997-07-13,19,2,2008-09-02
5972,Barney,Ryan,28,1966-11-17,50,1,2001-02-21
5973,Craig,Baker,49,1953-11-03,63,1,2004-08-22
5974,Penny,Wilson,4,1996-10-28,20,2,2015-05-26
5975,Daniel,Williams,19,1987-01-28,30,1,2008-11-30
5976,Arthur,Tanner,31,1976-04-26,40,1,2002-01-11
5977,Jose,Booker,3,1985-03-29,31,1,2014-12-26
5978,Stephen,Smith,30,1995-06-04,21,1,2011-10-31
5979,Arthur,Jackson,42,1972-12-20,44,1,2004-12-10
5980,Robert,Lynch,22,2003-04-15,13,1,2013-12-25
5981,Reginald,Jenkins,20,1971-01-27,46,1,2011-11-10
5982,Hilda,Clark,14,1975-05-04,41,2,2005-03-18
5983,Marilyn,Cook,25,1967-02-08,50,2,2010-12-26
5984,Robert,Rodriguez,17,1970-06-29,46,1,2015-07-31
5985,Zachary,Mclean,1,1951-06-27,65,1,2007-09-29
5986,Matthew,Wade,38,1965-01-23,52,1,2001-06-15
5987,Rosemary,Wall,7,1951-05-30,65,2,2004-08-18
5988,Galen,Baker,37,2002-01-04,15,1,2014-07-25
5989,Lawrence,Duke,38,1987-09-19,29,1,2001-06-09
5990,Jody,Lee,14,1952-02-17,65,2,2002-06-25
5991,John,Wallace,27,1992-03-03,25,1,2013-08-22
5992,Carole,Campbell,41,2003-07-16,13,2,2014-07-07
5993,Jennifer,James,11,1976-03-13,40,2,2002-08-18
5994,Bonnie,Davis,48,1955-06-05,61,2,2002-08-20
5995,Carol,Duncan,31,1950-06-14,66,2,2007-02-19
5996,Cara,Brown,18,2002-01-14,15,2,2015-02-14
5997,Virgil,Hartman,21,1981-01-02,36,1,2009-05-18
5998,Desiree,Pennington,38,1968-12-11,48,2,2000-07-20
5999,Michael,Washington,19,1991-12-12,25,1,2014-10-02
6000,Kristin,Adams,41,1968-12-13,48,2,2003-06-28
6001,Alfred,Black,42,1956-01-29,61,1,2003-06-30
6002,Valerie,Wilson,27,2002-07-18,14,2,2014-10-08
6003,Kenneth,Long,44,1970-03-16,46,1,2009-05-05
6004,James,William,48,1977-04-01,39,1,2003-01-29
6005,Alta,Stephens,26,2003-10-14,13,2,2014-06-14
6006,Juan,Harrison,41,1972-03-17,44,1,2003-01-10
6007,Barbara,Hunter,42,1987-04-11,29,2,2004-02-03
6008,Bonnie,Smith,27,1969-06-30,47,2,2010-08-30
6009,Elliott,Barber,8,1996-07-03,20,1,2014-10-28
6010,Shannon,Spears,9,1971-11-15,45,2,2006-12-06
6011,William,Randall,7,1952-07-17,64,1,2007-04-02
6012,Mary,Schwartz,26,1975-06-30,41,2,2013-11-19
6013,Sheila,Turner,50,1965-11-27,51,2,2009-08-27
6014,Dawn,Anderson,40,1986-05-06,30,2,2008-09-14
6015,Marvin,Colon,40,2004-04-30,12,1,2015-07-07
6016,Bernadette,Roach,44,1985-08-16,31,2,2015-04-29
6017,Henry,Rosales,9,1966-09-20,50,1,2008-04-21
6018,Bessie,Hernandez,7,1998-04-10,18,2,2010-05-04
6019,Miguel,Franklin,43,1954-05-03,62,1,2010-03-18
6020,Christina,Ball,26,1979-01-26,38,2,2007-08-14
6021,Anthony,Davenport,20,1988-11-20,28,1,2000-10-21
6022,Craig,Turner,50,2001-08-28,15,1,2013-12-09
6023,Annette,Blackwell,48,1963-05-07,53,2,2011-01-27
6024,Tara,Jones,13,1978-09-29,38,2,2010-01-02
6025,Cathy,Larson,11,1963-02-04,54,2,2009-06-10
6026,Lisa,Thompson,4,1956-06-16,60,2,2014-10-08
6027,Nancy,Hodges,50,1955-06-08,61,2,2004-10-09
6028,Louis,Miller,46,1987-09-28,29,1,2010-07-06
6029,Adam,Mack,30,1997-06-16,19,1,2008-11-12
6030,Kurt,Hernandez,2,1992-05-08,24,1,2007-11-06
6031,Helen,Rhodes,16,1989-05-03,27,2,2013-06-05
6032,Marlene,King,17,1971-01-16,46,2,2001-09-18
6033,Christina,Moreno,31,1974-09-04,42,2,2015-06-23
6034,Sharon,Smith,1,1959-10-01,57,2,2013-09-02
6035,Francine,Bradford,14,1963-12-28,53,2,2015-03-28
6036,Richard,Washington,21,1983-03-16,33,1,2000-09-16
6037,Brandy,Bell,34,1990-12-10,26,2,2007-05-20
6038,Debbie,Gonzalez,28,1980-10-27,36,2,2007-05-09
6039,Paul,Walker,21,1950-02-12,67,1,2004-04-23
6040,Erica,Medina,23,1977-12-21,39,2,2003-11-27
6041,Omar,Jarvis,27,1981-03-25,35,1,2014-08-29
6042,Henry,Scott,4,1951-02-22,66,1,2005-06-11
6043,Anne,Doyle,48,1959-07-25,57,2,2010-03-25
6044,Alice,Taylor,4,2003-04-22,13,2,2013-03-11
6045,Michael,Mitchell,27,1982-08-27,34,1,2015-08-21
6046,Christopher,Huff,50,1995-04-10,21,1,2006-10-09
6047,Ronald,Henderson,1,1999-03-08,17,1,2011-04-26
6048,Kasey,Acevedo,18,1971-01-24,46,2,2002-07-21
6049,Henry,Graham,26,1981-07-16,35,1,2002-03-15
6050,Laura,Martinez,41,1969-02-26,48,2,2013-04-29
6051,Sheila,Fry,41,1990-11-25,26,2,2008-04-24
6052,Kristin,Johnson,49,1956-02-20,61,2,2002-03-02
6053,Barbara,Taylor,21,1970-05-29,46,2,2000-02-29
6054,Ralph,O'connor,1,1955-12-21,61,1,2000-09-12
6055,Antonia,Smith,13,1988-09-27,28,2,2001-11-01
6056,Pamela,Wright,8,1996-08-06,20,2,2012-02-21
6057,Laura,Flores,32,1997-03-25,19,2,2011-05-09
6058,Nell,Wilson,31,1985-01-06,32,2,2014-04-04
6059,Ricardo,Summers,30,1987-11-28,29,1,2015-08-09
6060,Maria,Daniels,33,2000-02-24,17,2,2014-10-05
6061,Anna,Sullivan,5,1974-07-02,42,2,2011-09-12
6062,Haley,Stewart,44,1992-10-13,24,2,2003-06-06
6063,Darlene,Campbell,17,2002-07-11,14,2,2015-04-15
6064,Richie,Barnett,10,1971-04-15,45,1,2005-04-12
6065,Douglas,Johnson,44,1957-01-07,60,1,2001-09-03
6066,Eric,Hensley,16,1965-07-09,51,1,2010-07-11
6067,Kathie,Glass,43,1998-07-25,18,2,2015-07-14
6068,Juan,Jones,33,1980-02-08,37,1,2010-06-28
6069,Mitchel,Roberts,2,1986-06-14,30,1,2014-11-27
6070,Robert,Curtis,11,1967-04-18,49,1,2007-08-23
6071,Tracy,Jones,12,1995-04-28,21,2,2006-08-26
6072,Michael,Zamora,47,1970-04-11,46,1,2008-04-26
6073,Wanda,Hicks,23,1957-03-04,60,2,2013-11-16
6074,Robert,Jones,41,2003-08-29,13,1,2014-11-20
6075,Hilda,Simmons,28,1976-01-13,41,2,2007-08-14
6076,Sherri,Richmond,19,1969-03-31,47,2,2011-09-12
6077,Joshua,Allen,5,1970-09-15,46,1,2014-04-03
6078,Amanda,Robbins,41,1992-10-25,24,2,2005-07-06
6079,Matthew,Miranda,8,2001-01-15,16,1,2014-11-10
6080,Gregory,Giles,44,1995-12-10,21,1,2014-11-05
6081,Marco,Foster,7,1970-08-07,46,1,2009-11-11
6082,Rosie,Torres,35,1969-06-02,47,2,2010-06-30
6083,Peggy,Wilkerson,38,1967-03-05,50,2,2015-07-14
6084,Heather,Gardner,25,1965-11-29,51,2,2010-11-05
6085,William,Hall,21,2000-07-16,16,1,2014-03-06
6086,Queen,Moreno,15,1987-11-28,29,2,2001-01-13
6087,Scott,Byers,24,1989-11-29,27,1,2015-04-19
6088,Laura,Ball,23,1999-04-30,17,2,2013-11-29
6089,Cheryl,Jones,29,1983-09-05,33,2,2014-11-02
6090,Yvonne,Brown,2,1972-02-02,45,2,2010-08-07
6091,Erin,Glover,20,1955-10-25,61,2,2014-11-11
6092,Renee,Jones,18,2003-12-29,13,2,2015-10-30
6093,Doyle,Silva,5,1950-04-05,66,1,2003-04-02
6094,Tony,Craig,35,1955-08-10,61,1,2002-08-22
6095,Larry,Page,40,1957-03-14,59,1,2011-09-29
6096,Alice,Brown,29,1982-02-07,35,2,2009-12-08
6097,Gary,Rice,24,1956-04-12,60,1,2005-01-25
6098,Robert,Burton,24,1999-07-29,17,1,2012-12-24
6099,Jackie,Barker,32,1991-07-07,25,1,2008-09-06
6100,Steven,Daniels,48,1957-09-06,59,1,2011-01-01
6101,Scott,Horton,37,1950-07-04,66,1,2002-09-20
6102,Katherine,Savage,29,1958-08-25,58,2,2004-01-21
6103,Brenda,Washington,34,1979-09-29,37,2,2004-09-23
6104,Woodrow,Greene,24,1978-12-11,38,1,2013-02-28
6105,Roland,Parks,1,1981-10-10,35,1,2006-06-26
6106,Johnnie,Gilbert,4,1960-12-08,56,1,2010-11-03
6107,Brenda,Thompson,18,1975-05-18,41,2,2004-03-13
6108,Stephanie,Hayes,13,1963-11-28,53,2,2007-03-29
6109,John,Stone,47,1996-05-05,20,1,2013-05-04
6110,Jeri,Hopkins,16,1987-06-30,29,2,2015-10-26
6111,Norma,Henderson,44,1983-07-17,33,2,2000-09-13
6112,Brandon,Russell,33,1952-03-15,64,1,2002-12-21
6113,Mary,Johnson,35,1981-05-10,35,2,2011-11-25
6114,Wanda,Mann,48,1955-09-01,61,2,2002-11-20
6115,James,Hyde,29,2000-04-08,16,1,2010-09-13
6116,Glen,Sanchez,48,1990-09-13,26,1,2015-04-24
6117,Tracy,Turner,10,1962-12-04,54,2,2010-07-29
6118,Stephen,Haynes,3,2003-01-20,14,1,2013-09-10
6119,Brenda,Watts,44,1970-06-28,46,2,2006-07-12
6120,Brad,Black,32,1953-12-09,63,1,2006-01-13
6121,Gene,Johnson,48,1950-06-15,66,1,2008-02-18
6122,Jason,Berger,19,1995-02-16,22,1,2012-04-03
6123,James,Green,10,1980-07-28,36,1,2003-09-08
6124,Gregorio,Wright,40,1963-02-16,54,1,2004-12-17
6125,Heather,Hicks,38,1983-08-05,33,2,2009-06-03
6126,Virgie,Dean,7,1983-10-27,33,2,2000-05-18
6127,Jody,Mitchell,44,1985-01-04,32,2,2007-03-13
6128,Mable,Allen,50,1985-06-08,31,2,2004-06-04
6129,Charles,Gilbert,31,2000-03-15,16,1,2010-09-29
6130,John,Paul,38,1964-05-23,52,1,2007-09-20
6131,Lloyd,Lee,13,1956-01-18,61,1,2008-06-15
6132,Robert,Martin,39,1998-02-20,19,1,2009-04-12
6133,Michael,Foreman,10,1966-01-30,51,1,2007-04-02
6134,Louise,Gray,33,1952-11-10,64,2,2004-06-26
6135,Mary,Ball,34,1984-03-16,32,2,2007-09-11
6136,Amber,Jenkins,33,1972-04-23,44,2,2003-05-19
6137,Carlos,Carter,19,1961-09-13,55,1,2015-04-29
6138,Dorothy,Martin,10,1987-03-13,29,2,2010-02-09
6139,Leona,Harrison,16,1996-03-11,20,2,2014-04-14
6140,Heather,Hall,33,1979-08-09,37,2,2010-07-29
6141,Joseph,Kelley,16,1978-09-14,38,1,2005-05-23
6142,Martha,Boyd,27,1952-08-26,64,2,2006-09-11
6143,Bonnie,Conrad,18,1952-08-13,64,2,2005-04-28
6144,Lisa,Allison,18,1967-07-17,49,2,2004-02-29
6145,Gloria,Walters,7,1993-10-16,23,2,2004-11-21
6146,Alice,Johnson,10,1977-07-06,39,2,2008-02-11
6147,Ryan,Garcia,40,1981-07-02,35,1,2011-04-28
6148,Michael,Mills,47,1982-07-28,34,1,2007-10-01
6149,Evelyn,Butler,24,1979-01-15,38,2,2009-04-11
6150,Jeanne,Robinson,15,1981-05-20,35,2,2009-11-30
6151,John,Burns,8,1988-03-11,28,1,2001-04-22
6152,Jason,Wood,5,1966-09-14,50,1,2003-04-29
6153,David,Saunders,14,1973-06-24,43,1,2000-05-11
6154,Herminia,Brown,19,2000-04-17,16,2,2014-11-18
6155,Nancy,Alvarado,6,2000-09-12,16,2,2013-05-28
6156,Roberta,Harrison,50,1973-09-20,43,2,2008-02-13
6157,Virginia,Lambert,8,1988-04-23,28,2,2005-09-22
6158,Jan,Murphy,21,1991-10-29,25,2,2003-10-23
6159,Beth,Williams,11,1969-12-11,47,2,2005-12-01
6160,Jason,Taylor,24,1992-10-29,24,1,2011-01-26
6161,Lee,Compton,40,1960-06-11,56,1,2010-09-14
6162,Rose,Porter,1,1974-10-24,42,2,2003-12-24
6163,Darlene,Russell,12,1964-09-23,52,2,2002-04-21
6164,Lance,Chavez,44,1972-10-28,44,1,2006-09-07
6165,Mary,Cobb,35,1977-09-28,39,2,2009-07-24
6166,Bobby,Walters,39,1983-04-10,33,1,2003-03-05
6167,Marianne,Strickland,38,1974-03-04,43,2,2013-08-16
6168,Mary,Lewis,29,1950-10-13,66,2,2003-05-25
6169,Frances,Farmer,8,1999-07-03,17,2,2009-07-04
6170,Justin,Shaffer,10,1974-09-18,42,1,2011-05-16
6171,Wilma,Thomas,6,1966-06-29,50,2,2006-11-16
6172,Frank,Arnold,40,1993-09-09,23,1,2015-12-01
6173,Trina,Williams,36,1999-09-21,17,2,2014-02-16
6174,Margaret,Snyder,32,1955-06-16,61,2,2004-11-21
6175,Janet,Bird,20,1964-10-16,52,2,2007-10-28
6176,Stefanie,Mclaughlin,49,1950-03-27,66,2,2013-10-16
6177,Mercedes,Ford,10,1961-06-24,55,2,2007-11-22
6178,Cynthia,Smith,6,1967-07-16,49,2,2010-09-30
6179,Carmen,Howard,12,1975-03-07,41,2,2004-02-11
6180,Austin,Graham,35,1976-11-18,40,1,2014-05-22
6181,Brooke,Joyner,43,1993-02-16,24,2,2012-08-19
6182,Pete,Bridges,49,1954-04-23,62,1,2014-09-06
6183,Doris,Maldonado,35,1983-10-21,33,2,2001-12-08
6184,Gary,Small,36,1960-02-04,57,1,2001-01-10
6185,Richard,May,40,1967-11-05,49,1,2006-12-21
6186,Tim,Edwards,44,2000-09-16,16,1,2012-12-08
6187,Tim,Powell,35,1995-05-31,21,1,2008-08-15
6188,Desiree,Ford,33,1968-12-28,48,2,2003-05-31
6189,Justine,Mosley,23,1966-03-26,50,2,2011-12-21
6190,Jared,Underwood,18,1964-04-27,52,1,2015-09-16
6191,Alice,Gray,27,1968-05-15,48,2,2001-10-20
6192,Pearlie,Fuller,48,1960-03-18,56,2,2001-05-16
6193,Dorothea,Shelton,20,1961-08-07,55,2,2013-09-30
6194,Robert,Bradley,27,1984-06-25,32,1,2005-03-16
6195,Sonia,Hernandez,12,1969-02-05,48,2,2005-01-10
6196,Denise,Hayes,34,1989-08-06,27,2,2010-03-14
6197,Alexander,Marsh,29,1997-02-25,20,1,2008-09-06
6198,Coy,Bell,17,1985-05-01,31,1,2007-06-24
6199,Robert,Baker,35,1999-08-25,17,1,2010-12-07
6200,Alex,Jones,29,1988-11-17,28,1,2012-10-05
6201,Sarah,Garrett,15,1975-09-24,41,2,2006-11-13
6202,Melvin,Nichols,20,1992-01-10,25,1,2004-02-08
6203,Margaret,Hanson,36,1960-11-29,56,2,2015-08-05
6204,Helen,Coffey,41,1996-06-30,20,2,2015-02-20
6205,Wanda,Taylor,42,2002-12-21,14,2,2015-07-26
6206,Rick,Sharp,27,1975-05-17,41,1,2004-12-04
6207,Dean,Lee,25,1990-06-16,26,1,2011-10-27
6208,Charles,Price,37,1997-08-10,19,1,2011-06-24
6209,Carolyn,Henderson,34,1954-10-12,62,2,2007-11-06
6210,Latoya,Moore,15,1957-06-22,59,2,2011-04-21
6211,Diane,Bell,4,1969-10-07,47,2,2010-02-16
6212,Tim,Fox,46,1950-11-16,66,1,2005-01-09
6213,Louise,Lowery,42,1997-02-08,20,2,2008-05-20
6214,Leonor,Wells,47,1998-10-30,18,2,2011-02-18
6215,Joshua,Joseph,18,1962-02-06,55,1,2009-01-24
6216,Paula,Mckinney,32,1956-01-21,61,2,2013-11-30
6217,Otto,Coleman,38,1988-11-08,28,1,2006-03-20
6218,Wade,Rose,24,1985-09-05,31,1,2002-05-15
6219,Michael,Zimmerman,18,1975-11-24,41,1,2001-12-05
6220,Dorothy,Parker,47,1971-04-09,45,2,2012-06-03
6221,Judith,Nelson,21,1983-07-16,33,2,2015-07-11
6222,Frances,Suarez,12,1982-01-31,35,2,2010-04-09
6223,Timothy,Smith,24,1967-04-23,49,1,2009-07-30
6224,Myron,Hooper,39,1992-12-20,24,1,2007-10-03
6225,Bonnie,Bowman,6,2004-06-16,12,2,2014-09-16
6226,John,Mcconnell,35,1967-04-18,49,1,2006-12-25
6227,Florence,David,37,1998-05-29,18,2,2011-08-28
6228,Jennifer,Price,33,1966-06-22,50,2,2000-01-03
6229,Patrick,Rodriguez,25,1970-10-17,46,1,2013-04-14
6230,Mary,Griffin,40,1999-08-15,17,2,2009-08-18
6231,Roy,Smith,2,1961-07-21,55,1,2004-02-13
6232,Elizabeth,Smith,9,1966-10-19,50,2,2001-04-12
6233,Cory,Gibson,37,1975-07-07,41,1,2008-02-11
6234,Jarrett,Miller,5,2004-08-01,12,1,2014-06-30
6235,Anna,Miller,37,1966-09-26,50,2,2011-04-12
6236,Katherine,Turner,29,1993-09-04,23,2,2009-05-29
6237,Milton,Thomas,39,1982-07-19,34,1,2010-12-26
6238,William,Simmons,9,1961-08-22,55,1,2000-12-23
6239,Raymond,Jordan,38,2003-11-19,13,1,2015-07-18
6240,Bennie,Moore,19,1968-06-02,48,1,2003-03-26
6241,Micheal,Shelton,26,1981-06-20,35,1,2015-07-26
6242,John,Miller,18,1977-12-26,39,1,2001-01-03
6243,Jeff,Garrett,49,1972-09-14,44,1,2009-08-12
6244,Emily,Coleman,43,2002-11-01,14,2,2014-07-16
6245,John,Adams,25,1985-10-03,31,1,2009-10-17
6246,Marquis,Sloan,41,1988-06-08,28,1,2011-10-05
6247,Elizabeth,Francis,11,1971-11-09,45,2,2013-08-29
6248,Pete,Potter,22,1962-07-03,54,1,2014-06-15
6249,George,Gonzales,45,1980-10-18,36,1,2007-10-18
6250,Gale,Stanley,22,1996-03-01,21,1,2006-01-05
6251,Mary,Ross,30,1963-02-18,54,2,2001-07-01
6252,Edna,Robinson,19,1960-05-20,56,2,2011-12-13
6253,Sheila,Young,13,1980-09-14,36,2,2003-06-22
6254,Robin,O'neill,4,1991-09-21,25,2,2004-10-30
6255,Jamal,Brooks,40,1963-12-29,53,1,2009-02-16
6256,Cody,Miranda,39,1988-06-23,28,1,2008-12-19
6257,Vilma,Cooper,4,1975-03-02,42,2,2001-05-24
6258,Phillip,White,36,1959-01-30,58,1,2007-05-15
6259,Ashley,Carver,39,1952-06-19,64,2,2015-09-25
6260,Paul,Jennings,13,1966-09-04,50,1,2001-05-23
6261,Jayne,Chen,49,1983-09-16,33,2,2003-03-29
6262,Woodrow,Martinez,26,1960-05-25,56,1,2014-10-21
6263,Edward,Mason,23,1987-03-09,29,1,2007-03-23
6264,Paula,Montgomery,12,1953-05-21,63,2,2005-07-14
6265,Ronald,Simpson,45,1957-08-07,59,1,2000-09-04
6266,Marlene,Bright,42,1995-02-20,22,2,2006-06-21
6267,Latasha,Reyes,3,1970-09-25,46,2,2011-05-14
6268,Ryan,Gibson,46,1985-12-24,31,1,2001-02-08
6269,Kristi,Edwards,12,1973-06-28,43,2,2015-01-21
6270,Bessie,Ryan,47,1952-01-07,65,2,2001-04-28
6271,Robert,Hurst,20,1986-10-30,30,1,2010-04-29
6272,Robert,Vaughn,37,1969-04-21,47,1,2003-06-28
6273,Melissa,Joyce,21,1968-05-01,48,2,2007-11-25
6274,Violet,Nunez,13,1974-12-15,42,2,2001-09-14
6275,Ronald,Young,30,1998-03-04,19,1,2014-04-05
6276,Reginald,Parker,43,1998-12-11,18,1,2008-01-14
6277,Claudia,Martinez,41,1985-01-03,32,2,2001-12-24
6278,Ebony,Merritt,22,2003-01-08,14,2,2013-09-23
6279,Francis,Hanson,35,1972-03-03,45,2,2001-06-16
6280,Gilberto,Mclaughlin,12,1974-07-19,42,1,2004-05-27
6281,Richard,Cole,28,1984-01-28,33,1,2000-10-23
6282,Margaret,Reese,37,1994-04-24,22,2,2005-01-20
6283,Alvin,Payne,10,1973-07-21,43,1,2015-07-04
6284,Carol,Herrera,8,1968-06-14,48,2,2012-03-27
6285,Solomon,Richard,23,1953-12-17,63,1,2010-05-24
6286,Timothy,Wallace,25,1983-04-07,33,1,2011-02-15
6287,Eva,Preston,3,1987-10-22,29,2,2010-03-19
6288,Shirley,Hayes,11,1990-12-31,26,2,2004-03-04
6289,Anne,Washington,35,1957-12-27,59,2,2010-02-14
6290,Larry,Cole,19,2003-09-02,13,1,2015-01-05
6291,Howard,Floyd,50,1954-12-16,62,1,2011-04-06
6292,Douglas,Riddle,41,1969-04-29,47,1,2001-11-13
6293,Melissa,Sullivan,6,1953-01-12,64,2,2009-11-12
6294,Elizabeth,Robinson,17,1968-05-10,48,2,2014-02-10
6295,Roy,Dudley,25,1989-06-21,27,1,2004-05-12
6296,Eleanor,Townsend,19,1976-01-25,41,2,2000-04-14
6297,Diane,Martinez,45,1967-05-11,49,2,2005-09-19
6298,Alice,Jones,12,1993-02-17,24,2,2013-05-04
6299,Reginald,Johnson,25,1969-03-05,48,1,2000-09-10
6300,Jeremy,Anderson,35,1987-11-03,29,1,2010-03-05
6301,James,Williams,13,1997-08-31,19,1,2011-10-17
6302,Daniel,Lynn,23,1982-09-23,34,1,2007-02-16
6303,Rodger,England,48,1956-03-06,61,1,2005-06-18
6304,Mary,Taylor,19,1956-07-25,60,2,2010-02-23
6305,Stacy,Kirby,29,1971-04-15,45,2,2013-08-21
6306,Jerome,Berry,39,2002-11-11,14,1,2013-05-31
6307,Robert,Gibbs,17,2000-06-16,16,1,2012-02-15
6308,Helen,Baker,41,1973-06-21,43,2,2010-09-27
6309,Juanita,Macdonald,49,1981-08-21,35,2,2009-09-05
6310,Christoper,Ramirez,48,1995-02-24,22,1,2006-07-19
6311,Ralph,Terry,3,1988-04-06,28,1,2011-10-17
6312,Al,Mitchell,23,1956-11-08,60,1,2002-07-04
6313,Rebecca,Nichols,25,1990-08-22,26,2,2011-09-21
6314,Jane,Brown,32,1981-07-21,35,2,2003-11-17
6315,Melvin,Brown,38,1989-01-11,28,1,2014-06-30
6316,John,Arnold,30,1964-08-29,52,1,2010-11-18
6317,Jessie,Pruitt,1,1989-06-07,27,1,2007-08-12
6318,Dorothy,Hahn,4,1992-05-11,24,2,2005-10-14
6319,Andrea,Combs,44,1957-05-11,59,2,2006-11-15
6320,Mary,Wilson,12,2004-08-22,12,2,2015-11-23
6321,Andrea,Smith,20,1990-01-01,27,2,2008-10-11
6322,Curtis,Williams,23,1980-11-15,36,1,2002-08-21
6323,Robert,Acosta,10,1968-04-23,48,1,2003-05-21
6324,Theresa,Watkins,44,1995-04-08,21,2,2012-01-25
6325,Darla,Bowman,39,1975-04-25,41,2,2008-10-28
6326,Eric,Dillard,2,1979-08-27,37,1,2003-10-23
6327,Mercedes,Strickland,35,2004-09-17,12,2,2015-06-18
6328,Charles,Pitts,40,2000-05-31,16,1,2014-10-14
6329,Michael,Diaz,18,1953-06-17,63,1,2015-04-15
6330,Thomas,Frazier,1,1998-09-28,18,1,2012-07-12
6331,Marie,Gibson,29,1950-02-11,67,2,2008-05-29
6332,Norma,Reese,41,2003-03-13,13,2,2013-11-26
6333,Marc,Carr,1,1963-10-05,53,1,2012-05-23
6334,Emily,Jones,10,1981-01-24,36,2,2011-05-17
6335,Shirley,Henson,30,1999-02-19,18,2,2012-05-28
6336,James,Carver,41,1983-12-26,33,1,2014-11-11
6337,Norma,Payne,31,1974-01-12,43,2,2008-07-06
6338,Rhonda,Fleming,27,1995-07-16,21,2,2008-10-19
6339,Mara,Wilson,7,1967-06-22,49,2,2007-06-13
6340,Tracy,Myers,18,1970-04-11,46,2,2003-05-10
6341,Sam,Jefferson,11,1969-08-06,47,1,2009-10-04
6342,Danny,Myers,6,1955-01-24,62,1,2010-07-21
6343,Yvonne,Walker,43,1975-11-26,41,2,2012-03-22
6344,Kelley,Hoover,32,1954-01-25,63,2,2002-07-17
6345,Yvonne,Mclaughlin,11,1989-03-21,27,2,2014-05-15
6346,Willie,Turner,12,1971-07-01,45,1,2015-11-19
6347,Lewis,Jones,23,1965-01-13,52,1,2004-05-25
6348,Rafael,Goodman,38,1952-12-19,64,1,2000-11-22
6349,Josephine,Fernandez,2,1966-10-09,50,2,2010-11-07
6350,Lois,Curtis,38,1996-02-19,21,2,2006-12-02
6351,Nolan,Campbell,14,1963-05-09,53,1,2010-04-13
6352,Daniel,Griffin,28,1993-05-07,23,1,2007-06-09
6353,Jessica,Vazquez,1,1975-06-04,41,2,2003-05-25
6354,Eva,Mclean,10,1967-06-20,49,2,2011-10-04
6355,Charles,Morrison,34,1967-06-07,49,1,2001-09-04
6356,Lois,West,41,1984-07-12,32,2,2014-12-10
6357,Joseph,Jones,38,1998-02-16,19,1,2009-08-22
6358,Lula,Williamson,18,1962-09-03,54,2,2004-01-31
6359,Maria,Patterson,32,1955-03-28,61,2,2000-09-15
6360,Lionel,Mayer,2,1987-10-13,29,1,2007-05-04
6361,Dianne,Mcneil,25,1976-04-24,40,2,2008-04-28
6362,Gerald,Owens,14,1975-07-24,41,1,2008-09-29
6363,Justin,Delacruz,2,1970-11-30,46,1,2012-09-16
6364,Lisa,Arnold,32,1965-09-03,51,2,2015-04-28
6365,Michael,Lucas,49,1973-10-01,43,1,2006-09-17
6366,Joe,Thompson,5,1962-08-18,54,1,2004-08-30
6367,Suzanne,Barrett,29,1986-02-10,31,2,2010-03-20
6368,Sarah,Jacobs,20,1971-01-17,46,2,2002-01-08
6369,Nicholas,Griffin,2,1991-02-23,26,1,2012-10-31
6370,Anthony,Wilson,47,1999-06-20,17,1,2009-02-19
6371,Mitchell,Gentry,45,1961-05-12,55,1,2000-02-03
6372,Timothy,Beck,38,1989-01-31,28,1,2009-07-19
6373,Angelina,Lewis,20,1976-07-02,40,2,2005-12-08
6374,Stacy,Smith,33,1972-09-18,44,2,2014-10-05
6375,Sandra,Moreno,46,1963-03-24,53,2,2014-09-06
6376,Jack,Hale,18,1991-04-26,25,1,2002-09-25
6377,Adam,Warren,34,1994-02-07,23,1,2008-03-29
6378,Crystal,Gutierrez,13,1980-05-23,36,2,2015-10-18
6379,Karin,Chapman,10,2004-11-22,12,2,2014-11-17
6380,Kevin,Henderson,27,1980-02-22,37,1,2012-04-17
6381,Sara,Knight,20,1989-02-15,28,2,2000-03-09
6382,Frieda,Baker,3,1957-04-03,59,2,2000-10-30
6383,John,Fowler,27,1966-11-12,50,1,2001-06-12
6384,Jean,Singleton,16,1989-12-15,27,2,2005-05-11
