id,first_name,last_name,state,birthday,age,gender,acct_created_date
576,Nora,Parks,OR,1974-08-14,42,F,2002-08-21
782,Margaret,Kane,OR,1973-12-14,43,F,2001-01-17
81,Donna,Rodriguez,PA,1988-11-14,28,F,2008-10-15
132,Allison,Johnson,PA,1964-03-20,52,F,2008-11-12
151,Adriana,Richardson,PA,1993-08-05,23,F,2007-11-06
567,Brianna,Conway,PA,1989-07-20,27,F,2012-06-19
614,Clara,Stanley,PA,1969-12-22,47,F,2008-01-08
835,Jacqueline,Williams,PA,1950-04-25,66,F,2007-08-24
149,Patricia,Guzman,RI,1979-11-29,37,F,2010-04-10
172,Hazel,Ortiz,RI,1961-05-11,55,F,2006-06-25
229,Rosa,Campbell,RI,1993-10-19,23,F,2007-05-21
246,Sylvia,Ruiz,RI,1982-07-26,34,F,2001-03-24
260,Donna,Green,RI,1967-10-03,49,F,2003-01-17
310,Julie,Ruiz,RI,1995-09-03,21,F,2012-07-05
332,Jean,Edwards,RI,2000-12-20,16,F,2015-11-10
633,Wilma,Hampton,RI,1967-06-26,49,F,2004-09-12
830,Katrina,Taylor,RI,1977-09-27,39,F,2000-06-13
854,Marie,Calderon,RI,1981-08-13,35,F,2001-11-16
914,Wendy,Johnson,RI,1958-08-20,58,F,2004-08-05
986,Wendy,Ryan,RI,1997-02-01,20,F,2012-02-20
153,Christine,Colon,SC,1965-04-11,51,F,2014-02-20
159,Jenifer,Reed,SC,1997-10-12,19,F,2013-06-09
248,Jill,Harris,SC,1968-10-09,48,F,2006-06-20
304,Shirley,House,SC,1992-05-09,24,F,2015-04-07
464,Kimberly,Barber,SC,1952-03-24,64,F,2011-05-19
469,Angela,Wiggins,SC,1978-04-30,38,F,2011-06-07
512,Tracy,Walker,SC,1997-01-29,20,F,2013-03-08
533,Renee,Williamson,SC,1961-11-18,55,F,2015-01-18
551,Gloria,Jenkins,SC,1980-03-17,36,F,2008-07-20
643,Kristy,Chavez,SC,1958-11-26,58,F,2009-08-22
724,Stephanie,Martin,SC,1963-03-15,53,F,2015-07-28
742,Jessica,Campbell,SC,1988-05-19,28,F,2004-06-23
767,Janice,Ferrell,SC,1962-05-29,54,F,2014-07-18
771,Hilda,Alexander,SC,1988-07-15,28,F,2003-11-07
785,Cynthia,Williams,SC,1961-08-06,55,F,2004-08-19
808,Michelle,Yang,SC,1964-06-04,52,F,2006-08-07
812,Sally,Turner,SC,1996-11-14,20,F,2011-06-01
918,Ann,James,SC,1981-05-19,35,F,2014-12-25
83,Pat,Gates,SD,1953-12-08,63,F,2005-06-10
182,Beverly,Watson,SD,1964-06-22,52,F,2002-10-22
191,Carolyn,Flores,SD,1996-06-24,20,F,2014-12-29
213,Vivian,Sullivan,SD,1982-04-14,34,F,2000-02-15
300,Helen,Riley,SD,1966-08-10,50,F,2008-04-08
309,Vanessa,Paul,SD,1978-05-23,38,F,2006-11-09
620,Shelia,Donovan,SD,1997-07-10,19,F,2013-01-09
801,Maria,Kelly,SD,1979-05-07,37,F,2011-09-19
898,Louise,Tucker,SD,1961-02-09,56,F,2001-03-18
932,Eleanor,Robertson,SD,1953-06-10,63,F,2009-02-19
314,Marta,Smith,TN,1992-11-17,24,F,2008-04-25
374,Janice,Kirk,TN,1958-12-21,58,F,2015-01-20
451,Betty,Jimenez,TN,1965-04-03,51,F,2004-04-10
511,Donna,Morgan,TN,1953-02-08,64,F,2000-02-04
587,Marilyn,Martinez,TN,1960-02-10,57,F,2002-04-12
653,Catalina,Mcgowan,TN,1986-05-15,30,F,2015-02-07
679,Catherine,Morrow,TN,1959-03-20,57,F,2013-11-20
826,Shana,Humphrey,TN,1977-01-11,40,F,2002-12-08
966,Linda,Smith,TN,1953-03-26,63,F,2000-12-20
124,Jennifer,Hanson,TX,1959-08-11,57,F,2010-10-15
190,Consuelo,Burns,TX,1964-08-31,52,F,2005-10-14
424,Glenna,Garcia,TX,2000-11-27,16,F,2014-05-24
426,Margarita,Ingram,TX,1987-02-11,30,F,2006-12-14
453,Alma,Morales,TX,1991-06-15,25,F,2013-09-14
908,Nancy,Maddox,TX,1987-03-23,29,F,2011-08-18
926,Donna,Lopez,TX,1952-03-06,65,F,2012-12-08
973,Sheri,Perez,TX,1968-09-03,48,F,2008-05-06
36,Bridget,Sutton,UT,1986-09-04,30,F,2015-11-04
114,Brenda,Campbell,UT,1965-06-05,51,F,2009-07-23
249,Sheila,Ford,UT,1999-12-01,17,F,2013-12-22
371,Caroline,Gardner,UT,1959-09-05,57,F,2004-10-06
396,Beatrice,Robinson,UT,1958-02-23,59,F,2000-06-12
563,Audrey,Sullivan,UT,1972-04-05,44,F,2001-06-20
687,Ruth,Preston,UT,1977-01-21,40,F,2008-09-20
883,Courtney,Gordon,UT,1950-04-22,66,F,2009-03-11
991,Hazel,Tyler,UT,1961-01-10,56,F,2009-05-08
131,Maria,Lewis,VT,1957-02-01,60,F,2015-03-29
298,Donna,Gates,VT,1971-03-13,45,F,2005-01-27
412,Julie,Norris,VT,1975-04-17,41,F,2015-10-19
418,Wanda,Fleming,VT,1971-09-24,45,F,2012-10-11
425,April,Moore,VT,1999-09-26,17,F,2012-11-18
581,Michelle,Payne,VT,1964-04-25,52,F,2006-06-19
603,Phyllis,Mcmahon,VT,1967-02-08,50,F,2008-02-28
787,Maggie,Jones,VT,1955-08-14,61,F,2002-10-04
970,Amanda,Dillon,VT,1968-09-08,48,F,2010-05-25
52,Nancy,Burris,VA,1967-04-08,49,F,2015-11-27
431,Christina,Johnson,VA,1994-03-09,22,F,2004-03-18
569,Marjorie,Barnett,VA,1993-10-18,23,F,2004-02-06
682,Renee,Adkins,VA,1977-01-03,40,F,2002-03-18
774,Guadalupe,Barnett,VA,1951-01-05,66,F,2001-06-22
833,Tonya,Smith,VA,1974-08-30,42,F,2012-10-09
840,Lula,Boone,VA,2003-03-26,13,F,2013-11-25
858,Melissa,Gray,VA,1993-03-24,23,F,2003-10-09
881,Anna,Bender,VA,1952-12-21,64,F,2003-09-04
967,Sharon,Beck,VA,1989-12-04,27,F,2012-05-24
9,Erica,Klein,WA,1997-03-30,19,F,2008-12-21
19,Betty,Morrison,WA,1995-04-03,21,F,2005-08-05
20,Amber,Smith,WA,1992-03-18,24,F,2006-04-26
38,Angela,Miles,WA,1995-08-06,21,F,2006-02-06
170,Jessica,Hill,WA,1999-10-30,17,F,2011-07-31
386,Mary,Walls,WA,1960-09-30,56,F,2011-07-19
530,Edna,Jones,WA,1994-09-08,22,F,2013-08-06
656,Sarah,Rodgers,WA,1976-08-08,40,F,2007-10-29
806,Tania,Smith,WA,1993-08-29,23,F,2004-09-27
855,Sherry,Harris,WA,1963-10-03,53,F,2011-08-14
872,Katherine,Jacobson,WA,1984-02-20,33,F,2003-07-06
119,Karen,Lawson,WV,1972-10-17,44,F,2011-08-14
233,Eleanor,Gibson,WV,1977-08-31,39,F,2010-01-26
281,Muriel,Franklin,WV,1966-10-10,50,F,2008-10-05
320,Lara,Bennett,WV,1989-11-03,27,F,2014-12-11
395,June,Phillips,WV,1985-02-02,32,F,2009-03-01
458,Jean,Davis,WV,2002-10-10,14,F,2014-01-06
601,Kirsten,Dudley,WV,1989-02-11,28,F,2008-01-04
795,Charlene,Nelson,WV,1986-09-05,30,F,2010-02-07
819,Lori,Potts,WV,2002-01-17,15,F,2013-04-22
6,Alexandra,Ingram,WI,1970-09-06,46,F,2005-05-11
39,Heather,Bailey,WI,1967-03-08,49,F,2003-03-08
79,Cheryl,Madden,WI,1986-05-06,30,F,2014-08-29
302,Brittany,Gilbert,WI,1992-12-18,24,F,2005-08-18
490,Joan,Jacobs,WI,1978-04-01,38,F,2001-09-27
635,Beverly,Robinson,WI,1988-12-05,28,F,2015-12-16
800,Catherine,Mitchell,WI,1951-06-12,65,F,2011-06-15
803,Debra,Anderson,WI,1954-07-09,62,F,2003-02-19
891,Kim,Noble,WI,1951-07-21,65,F,2008-12-19
960,Leona,Baker,WI,1986-06-24,30,F,2003-07-16
7,Mary,Johnson,WY,1979-11-16,37,F,2015-12-14
16,Mary,Barr,WY,1992-09-25,24,F,2009-02-22
175,Jessie,Decker,WY,1998-11-26,18,F,2013-11-05
208,Mattie,Smith,WY,2004-03-13,12,F,2015-08-06
516,Doreen,Nichols,WY,1999-11-23,17,F,2009-02-22
554,Esther,Simpson,WY,1962-04-30,54,F,2009-07-29
631,Rochelle,Jones,WY,1957-07-05,59,F,2012-02-12
745,Patricia,Cunningham,WY,1987-11-09,29,F,2009-09-27
790,Eleanor,Bauer,WY,1985-06-16,31,F,2003-02-25
818,Florence,Allen,WY,1968-07-31,48,F,2005-01-04
